case_id,source_file,query,intent,start,end,period,interval,ticker,datetime,Open,High,Low,Close,Adj Close,Volume
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-25 00:00:00,149.14999389648438,155.13999938964844,146.75,153.75999450683594,153.75999450683594,41471400
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-26 00:00:00,154.24000549316406,158.6300048828125,153.42999267578125,157.39999389648438,157.39999389648438,42510700
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-29 00:00:00,159.0800018310547,160.77000427246094,156.25999450683594,160.1999969482422,160.1999969482422,43478200
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-04-30 00:00:00,160.6300048828125,162.2899932861328,158.35000610351562,158.3800048828125,158.3800048828125,60742800
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-01 00:00:00,148.11000061035156,151.3699951171875,142.13999938964844,144.27000427246094,144.27000427246094,89413200
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-02 00:00:00,145.50999450683594,147.6199951171875,141.16000366210938,146.16000366210938,146.16000366210938,50034700
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-03 00:00:00,148.75,150.7899932861328,147.24000549316406,150.60000610351562,150.60000610351562,49361100
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-06 00:00:00,153.10000610351562,156.64999389648438,151.25999450683594,155.77999877929688,155.77999877929688,44624500
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-07 00:00:00,156.32000732421875,157.6999969482422,153.66000366210938,154.42999267578125,154.42999267578125,37374900
compara_nvidia_y_amd_en_2_aos,compara_nvidia_y_amd_en_2_aos.csv,Compara Nvidia y AMD en 2 años,compare_assets,,,2y,1d,AMD,2024-05-08 00:00:00,153.39999389648438,155.3300018310547,152.52000427246094,153.6199951171875,153.6199951171875,28728000
